state,district,year,new_parties,new_parties_caste,new_parties_socialist,new_parties_communist,new_parties_secular,new_parties_nationalist,new_parties_economic,new_parties_liberal,new_parties_religious,new_parties_ethnic,new_parties_farleft,new_parties_national_scope,new_parties_state_scope,new_parties_regional_scope,new_parties_subnational_scope,new_parties_farright,new_parties_farming,voting_participation,total_parties,political_concentration
Orissa,Cuttack,1980,3,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0.52282465,4,2500
Orissa,Cuttack,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64324975,3,1111.1111
Orissa,Cuttack,1989,5,0,1,0,2,0,0,0,0,0,1,2,1,1,2,0,1,0.68015128,7,1428.5714
Orissa,Cuttack,1991,2,1,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0.59372181,5,909.09088
Orissa,Cuttack,1996,2,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0,0.62820512,6,714.28571
Orissa,Cuttack,1998,3,1,0,0,0,0,0,2,0,1,0,1,1,1,2,0,0,0.5695473,6,1666.6666
Orissa,Cuttack,1999,3,1,0,1,0,0,0,1,0,1,1,0,2,1,3,0,0,0.51428473,7,1428.5714
Orissa,Dhenkanal,1957,2,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0.40415707,2,5000
Orissa,Dhenkanal,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.30699936,2,5000
Orissa,Dhenkanal,1967,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.49086016,3,3333.3333
Orissa,Dhenkanal,1971,2,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0.44226828,4,2500
Orissa,Dhenkanal,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4432371,3,3333.3333
Orissa,Dhenkanal,1980,3,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.47075039,4,1666.6666
Orissa,Dhenkanal,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59968758,3,2500
Orissa,Dhenkanal,1989,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.65999532,4,2000
Orissa,Dhenkanal,1991,3,1,1,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0.59128022,6,1000
Orissa,Dhenkanal,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54732788,4,769.23077
Orissa,Dhenkanal,1998,3,0,0,0,0,0,0,1,0,2,0,0,1,2,3,0,0,0.54433125,6,1666.6666
Orissa,Dhenkanal,1999,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.54614949,4,1428.5714
Orissa,Dhenkanal West Cuttack,1951,3,0,1,0,0,1,0,1,0,0,1,2,0,1,2,0,0,0.65653431,3,1666.6666
Orissa,Ganjam,1951,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.28109914,2,3333.3333
Orissa,Ganjam,1957,2,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0.72582263,3,1666.6666
Orissa,Ganjam,1962,3,0,2,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0.56317443,4,2298.9819
Orissa,Ganjam,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44627422,4,1112.2496
Orissa,Ganjam,1971,2,0,0,0,0,1,0,1,0,1,0,1,0,1,2,0,0,0.46296555,6,1428.6079
Orissa,Ganjam,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.45807227,4,1286.7094
Orissa,Ganjam,1980,3,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.48465607,5,1020.8846
Orissa,Ganjam,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53860354,3,913.45032
Orissa,Ganjam,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54544806,3,1114.131
Orissa,Ganjam,1991,4,1,1,0,2,0,0,2,0,0,1,3,0,1,2,0,0,0.50024962,7,455.16885
Orissa,Ganjam,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53193188,4,500.01108
Orissa,Ganjam,1998,4,1,0,2,0,0,0,2,0,0,2,2,1,1,2,0,0,0.51016861,8,1111.5688
Orissa,Ganjam,1999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.50072706,6,1439.3608
Orissa,Jagatsinghpur,1977,3,0,0,1,0,1,0,1,0,0,1,3,0,0,0,0,0,0.62698442,3,3333.3333
Orissa,Jagatsinghpur,1980,4,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.63241321,4,2500
Orissa,Jagatsinghpur,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71472591,4,2500
Orissa,Jagatsinghpur,1989,3,0,0,0,1,0,0,0,0,1,0,1,1,1,2,0,0,0.71770447,6,1428.5714
Orissa,Jagatsinghpur,1991,4,1,1,0,2,0,0,2,0,0,1,4,0,0,1,0,1,0.66469532,7,1428.5714
Orissa,Jagatsinghpur,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69981378,6,1250
Orissa,Jagatsinghpur,1998,5,1,1,1,0,0,0,2,0,1,2,2,1,2,3,0,0,0.64153808,7,1428.5714
Orissa,Jagatsinghpur,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6193471,4,2500
Orissa,Jajpur,1951,3,0,1,0,0,1,0,1,0,0,1,2,0,1,2,0,0,0.62726867,3,1666.6666
Orissa,Jajpur,1962,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.28393531,3,3333.3333
Orissa,Jajpur,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54891109,2,5000
Orissa,Jajpur,1971,2,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0.51964778,4,2500
Orissa,Jajpur,1977,2,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0.51828671,3,3333.3333
Orissa,Jajpur,1980,4,1,0,0,0,1,0,4,0,0,0,4,0,0,1,0,0,0.53943574,5,2000
Orissa,Jajpur,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65732092,3,2500
Orissa,Jajpur,1989,4,0,1,0,1,0,0,0,0,0,1,2,0,1,1,0,0,0.67931455,6,1428.5714
Orissa,Jajpur,1991,2,1,1,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0.59396255,6,1000
Orissa,Jajpur,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59658521,4,1000
Orissa,Jajpur,1998,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.54982835,5,2000
Orissa,Jajpur,1999,2,0,1,1,0,0,0,0,0,0,2,0,0,2,2,0,0,0.51150388,4,2500
Orissa,Kalahandi,1957,3,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0.64445442,3,2000
Orissa,Kalahandi,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.26906124,2,5000
Orissa,Kalahandi,1967,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.42105338,2,5000
Orissa,Kalahandi,1971,2,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0.38710299,5,1666.6666
Orissa,Kalahandi,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.35632518,2,5000
Orissa,Kalahandi,1980,3,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.4571875,4,2500
Orissa,Kalahandi,1984,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.53542572,4,1428.5714
Orissa,Kalahandi,1989,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.56655073,5,1250
Orissa,Kalahandi,1991,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0.53009129,6,526.3158
Orissa,Kalahandi,1996,3,0,1,0,0,0,0,0,0,1,1,0,0,3,3,0,0,0.60546845,8,625
Orissa,Kalahandi,1998,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0.6113928,7,1428.5714
Orissa,Kalahandi,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.61710197,5,2000
Orissa,Kalahandi Bolangir,1951,2,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0.7007277,2,2500
Orissa,Kandhamal,1951,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.37568182,2,5000
Orissa,Kandhamal,1962,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.13920939,2,5000
Orissa,Kandhamal,1967,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0.31537303,4,2500
Orissa,Kandhamal,1971,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.31396708,4,2500
Orissa,Kandhamal,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.33009702,3,3333.3333
Orissa,Kandhamal,1980,3,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.39130411,4,2000
Orissa,Kandhamal,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4961845,3,1666.6666
Orissa,Kandhamal,1989,3,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0.58991027,5,1666.6666
Orissa,Kandhamal,1991,2,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0.51107186,6,1428.5714
Orissa,Kandhamal,1996,2,0,1,0,0,0,0,0,0,1,1,0,1,1,2,0,0,0.56533766,6,909.09088
Orissa,Kandhamal,1998,2,0,0,0,0,0,0,1,0,1,0,0,1,1,2,0,0,0.56224757,4,2500
Orissa,Kandhamal,1999,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.56884944,4,2500
Orissa,Kendrapara,1951,3,0,2,0,0,1,0,1,0,0,2,3,0,0,0,0,0,0.43383172,3,3333.3333
Orissa,Kendrapara,1957,3,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.88910359,4,1666.6666
Orissa,Kendrapara,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4250074,2,5000
Orissa,Kendrapara,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61270392,2,5000
Orissa,Kendrapara,1971,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.60555142,3,3333.3333
Orissa,Kendrapara,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.62985981,2,5000
Orissa,Kendrapara,1980,3,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.61317515,4,2500
Orissa,Kendrapara,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7038179,3,1666.6666
Orissa,Kendrapara,1989,3,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0.68902874,5,1250
Orissa,Kendrapara,1991,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.63663495,4,1250
Orissa,Kendrapara,1996,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.62706286,5,833.33331
Orissa,Kendrapara,1998,3,0,1,0,0,0,0,1,0,1,1,1,1,1,2,0,0,0.59884942,5,2000
Orissa,Kendrapara,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55739248,3,3333.3333
Orissa,Kendujhar,1957,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.26947126,2,3333.3333
Orissa,Kendujhar,1962,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.17791021,2,5000
Orissa,Kendujhar,1967,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.29754901,2,5000
Orissa,Kendujhar,1971,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.32087702,4,2500
Orissa,Kendujhar,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.34713221,3,3333.3333
Orissa,Kendujhar,1980,3,1,0,0,0,0,0,3,0,0,0,2,1,0,1,0,0,0.31260872,3,3333.3333
Orissa,Kendujhar,1984,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.48076171,5,1250
Orissa,Kendujhar,1989,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.52428561,5,1666.6666
Orissa,Kendujhar,1991,4,1,1,0,2,0,0,2,0,0,1,3,0,1,1,0,0,0.4754467,7,1111.1111
Orissa,Kendujhar,1996,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.62228715,5,1250
Orissa,Kendujhar,1998,2,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0.62424403,6,1666.6666
Orissa,Kendujhar,1999,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.57698923,3,3333.3333
Orissa,Khordha,1951,3,0,0,1,0,1,0,1,0,0,1,2,0,0,0,0,0,0.35017505,3,3333.3333
Orissa,Khordha,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3930864,3,3333.3333
Orissa,Khordha,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29841712,2,5000
Orissa,Khordha,1967,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.45880646,4,2000
Orissa,Khordha,1971,2,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0.4655683,4,2500
Orissa,Khordha,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40385348,3,3333.3333
Orissa,Khordha,1980,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0.4509899,4,1428.5714
Orissa,Khordha,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55172962,3,3333.3333
Orissa,Khordha,1989,4,1,0,0,1,0,0,1,0,1,0,2,1,1,2,0,0,0.58649111,7,1000
Orissa,Khordha,1991,3,0,1,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0.49162287,7,769.23077
Orissa,Khordha,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.52561873,6,625
Orissa,Khordha,1998,3,1,0,0,0,0,0,2,0,1,0,1,1,1,2,0,0,0.53202462,6,1666.6666
Orissa,Khordha,1999,3,1,1,0,0,0,0,1,0,1,1,1,2,0,3,0,0,0.47426814,7,1428.5714
Orissa,Koraput,1957,3,0,0,1,0,1,0,1,0,0,1,2,0,1,2,0,0,0.39949763,3,1666.6666
Orissa,Koraput,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.12167878,2,5000
Orissa,Koraput,1967,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.26383415,2,5000
Orissa,Koraput,1971,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.32759047,3,3333.3333
Orissa,Koraput,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25991869,2,5000
Orissa,Koraput,1980,3,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.25699168,3,3333.3333
Orissa,Koraput,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348032,3,3333.3333
Orissa,Koraput,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41684294,2,5000
Orissa,Koraput,1991,2,1,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0.40567979,5,2000
Orissa,Koraput,1996,2,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0.53515512,6,1666.6666
Orissa,Koraput,1998,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.47341076,5,2000
Orissa,Koraput,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50633305,3,3333.3333
Orissa,Mayurbhanj,1951,3,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0.2871362,3,3333.3333
Orissa,Mayurbhanj,1957,2,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.24405344,4,2500
Orissa,Mayurbhanj,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.17768832,3,2500
Orissa,Mayurbhanj,1967,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.35537657,3,3333.3333
Orissa,Mayurbhanj,1971,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.37501016,5,2000
Orissa,Mayurbhanj,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.38542041,3,2500
Orissa,Mayurbhanj,1980,3,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.37225559,4,2500
Orissa,Mayurbhanj,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49349317,3,2500
Orissa,Mayurbhanj,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39664578,3,769.23077
Orissa,Mayurbhanj,1991,4,1,0,0,1,0,0,1,0,1,1,2,1,1,2,0,0,0.48365134,7,769.23077
Orissa,Mayurbhanj,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.61400449,5,769.23077
Orissa,Mayurbhanj,1998,3,1,0,1,0,0,0,1,0,1,1,1,0,2,2,0,0,0.65249002,9,1000
Orissa,Mayurbhanj,1999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.59912229,5,1666.6666
Orissa,Nabarangpur,1951,3,0,1,0,0,1,0,1,0,0,1,2,0,1,1,0,0,0.35543367,3,3333.3333
Orissa,Nabarangpur,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.14945537,2,5000
Orissa,Nabarangpur,1967,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.25886959,3,3333.3333
Orissa,Nabarangpur,1971,2,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0.25275978,3,3333.3333
Orissa,Nabarangpur,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.27643502,2,5000
Orissa,Nabarangpur,1980,4,1,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0.29545203,5,2000
Orissa,Nabarangpur,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39341751,2,5000
Orissa,Nabarangpur,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43534172,2,5000
Orissa,Nabarangpur,1991,3,1,1,0,1,0,0,1,0,0,1,2,0,1,1,0,0,0.45307925,6,1666.6666
Orissa,Nabarangpur,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57999647,3,3333.3333
Orissa,Nabarangpur,1998,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.55887705,5,2000
Orissa,Nabarangpur,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62351656,3,3333.3333
Orissa,Puri,1951,2,0,0,1,0,1,0,1,0,0,1,2,0,0,0,0,0,0.40113932,2,5000
Orissa,Puri,1957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38313442,3,3333.3333
Orissa,Puri,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3054924,2,5000
Orissa,Puri,1967,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.49343905,3,3333.3333
Orissa,Puri,1971,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.53153861,4,2500
Orissa,Puri,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.48145103,2,5000
Orissa,Puri,1980,4,1,0,1,0,0,0,3,0,0,1,3,1,0,1,0,0,0.50706851,4,2500
Orissa,Puri,1984,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.63356751,5,1250
Orissa,Puri,1989,4,0,0,0,1,0,0,0,0,1,0,1,1,1,2,0,0,0.66618526,6,1428.5714
Orissa,Puri,1991,3,0,2,0,1,0,0,1,0,0,2,3,0,0,0,0,0,0.59656346,8,1000
Orissa,Puri,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62600225,4,833.33331
Orissa,Puri,1998,3,1,0,1,0,0,0,2,0,0,1,2,1,0,1,0,0,0.61798811,7,1428.5714
Orissa,Puri,1999,3,1,0,2,0,0,0,1,0,0,2,1,1,1,2,0,0,0.56672871,7,1111.1111
Orissa,Rayagada Phulbani,1951,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,
Orissa,Sambalpur,1951,3,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0.32894602,3,3333.3333
Orissa,Sambalpur,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.58032101,3,2000
Orissa,Sambalpur,1962,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.2153257,3,3333.3333
Orissa,Sambalpur,1967,4,0,1,1,0,0,0,1,0,0,2,4,0,0,0,1,0,0.38570437,6,1666.6666
Orissa,Sambalpur,1971,2,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0.36222523,6,1666.6666
Orissa,Sambalpur,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.47678581,2,5000
Orissa,Sambalpur,1980,4,1,0,0,0,0,0,4,0,0,0,3,1,0,1,0,0,0.47206822,5,1250
Orissa,Sambalpur,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5514338,4,2000
Orissa,Sambalpur,1989,3,2,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0.61890221,5,1250
Orissa,Sambalpur,1991,3,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0.51221323,7,769.23077
Orissa,Sambalpur,1996,2,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0.59599143,6,909.09088
Orissa,Sambalpur,1998,5,0,3,1,0,0,0,1,0,0,4,1,1,3,4,0,0,0.59794271,9,1111.1111
Orissa,Sambalpur,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.59004456,5,2000
Orissa,Sundargarh,1951,3,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0.46179897,3,2500
Orissa,Sundargarh,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.45354939,3,3333.3333
Orissa,Sundargarh,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25805855,3,2500
Orissa,Sundargarh,1967,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.4537158,3,3333.3333
Orissa,Sundargarh,1971,3,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0.39645037,5,2000
Orissa,Sundargarh,1977,3,0,0,1,0,0,0,1,0,0,1,1,1,1,2,0,0,0.4002488,4,2500
Orissa,Sundargarh,1980,3,1,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0.41861737,6,1428.5714
Orissa,Sundargarh,1984,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.47538614,6,1111.1111
Orissa,Sundargarh,1989,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.49778101,5,2000
Orissa,Sundargarh,1991,2,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0.45380855,7,1428.5714
Orissa,Sundargarh,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.56376797,8,1111.1111
Orissa,Sundargarh,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58681077,5,1111.1111
Orissa,Sundargarh,1999,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.52626222,6,1666.6666
Pondicherry,Pondicherry,1967,3,0,0,0,0,1,0,2,0,0,0,1,1,0,1,0,0,0.74850595,3,3333.3333
Pondicherry,Pondicherry,1971,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.70097125,3,2500
Pondicherry,Pondicherry,1977,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.7363041,3,2500
Pondicherry,Pondicherry,1980,3,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.80360043,3,3333.3333
Pondicherry,Pondicherry,1984,2,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0.72280699,4,1000
Pondicherry,Pondicherry,1989,3,1,0,1,0,0,0,2,0,0,1,1,1,1,2,0,0,0.66713309,6,909.09088
Pondicherry,Pondicherry,1991,5,1,1,0,2,0,0,2,0,0,1,3,1,1,3,0,1,0.6771239,10,769.23077
Pondicherry,Pondicherry,1996,2,0,1,0,0,0,0,1,0,0,1,1,1,0,2,0,0,0.75348902,9,476.19049
Pondicherry,Pondicherry,1998,3,1,0,1,0,0,0,2,0,0,1,2,0,1,1,0,0,0.62779081,8,1111.1111
Pondicherry,Pondicherry,1999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.63273549,4,1111.1111
Punjab,Ambala Simla,1951,4,0,1,0,0,1,0,1,0,0,1,3,0,0,0,1,0,0.54798436,4,1428.5714
Punjab,Amritsar,1951,6,0,0,2,0,1,0,1,1,0,2,4,0,0,0,0,0,0.56239408,6,774.22852
Punjab,Amritsar,1957,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6467461,4,1111.1788
Punjab,Amritsar,1962,2,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0.70505536,6,1428.6085
Punjab,Amritsar,1967,5,0,1,1,0,0,0,1,2,0,2,3,2,0,2,0,0,0.74552953,9,563.93665
Punjab,Amritsar,1971,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0.67630482,7,593.23785
Punjab,Amritsar,1977,3,0,1,0,1,0,0,1,0,0,1,1,1,1,2,0,0,0.72055721,6,674.52783
Punjab,Amritsar,1980,5,2,1,0,0,0,0,4,0,0,1,4,0,1,1,0,0,0.63450128,7,632.84558
Punjab,Amritsar,1984,3,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0.48237324,6,833.33331
Punjab,Amritsar,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62251663,5,715.80048
Punjab,Amritsar,1989,5,1,0,0,0,0,0,1,1,1,0,0,4,0,6,0,0,0.63611352,10,202.86836
Punjab,Amritsar,1991,3,1,1,0,0,0,0,1,0,0,1,1,1,0,2,0,0,0.41290101,8,909.09088
Punjab,Amritsar,1996,7,1,1,1,1,0,0,1,0,1,2,1,2,3,9,0,1,0.63991159,16,175.769
Punjab,Amritsar,1998,2,1,0,1,0,0,0,1,0,0,1,1,0,1,2,0,0,0.56025392,11,436.61081
Punjab,Amritsar,1999,2,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0.54556197,11,373.1651
Punjab,Bathinda,1951,7,0,2,1,0,1,0,1,0,0,3,5,0,0,0,1,0,1.2102947,7,1111.1111
Punjab,Bathinda,1957,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0672594,3,1666.6666
Punjab,Bathinda,1962,2,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0.66741574,3,3333.3333
Punjab,Bathinda,1967,2,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0.68548304,5,1428.5714
Punjab,Bathinda,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51791924,3,1428.5714
Punjab,Bathinda,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71597379,4,1666.6666
Punjab,Bathinda,1980,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.58709651,4,909.09088
